loc,alpha,k,clip_factor,jump_penalty,rep,model,bac,sd,mad,d_med,cdist_mad,kurt,secs,error
0.002,1.6,2.0,8,30,0,jump,0.8301816416850571,0.005109432166760282,0.004715747244218393,0.003986340549521232,0.8453253202678687,1.2205415526251517,36.7,
0.002,1.6,2.0,8,30,0,kmeans,0.8016376946450136,0.005109432166760282,0.004715747244218393,0.003986340549521232,0.8453253202678687,1.2205415526251517,0.3,
0.0005,0.8,4.0,20,0.03,2,jump,0.5165769711852934,0.0038338927296293797,0.0026925827669534805,0.0009800852196334064,0.36399446348025266,13.018010867382369,36.9,
0.0005,0.8,4.0,20,0.03,2,kmeans,0.5174417952892579,0.0038338927296293797,0.0026925827669534805,0.0009800852196334064,0.36399446348025266,13.018010867382369,0.3,
0.001,1.4,4.0,12,0.3,6,jump,0.7023613287200243,0.004501480783624268,0.004119092112450219,0.0020109752267099424,0.48820836529283756,1.719404509569748,38.2,
0.001,1.4,4.0,12,0.3,6,kmeans,0.7003154049189855,0.004501480783624268,0.004119092112450219,0.0020109752267099424,0.48820836529283756,1.719404509569748,0.7,
0.002,1.4,2.0,12,30,9,jump,0.8300060086035134,0.005563831019974473,0.004716330810488473,0.003986108137665618,0.8451714474313508,3.704880979418678,35.5,
0.002,1.4,2.0,12,30,9,kmeans,0.8010097939877063,0.005563831019974473,0.004716330810488473,0.003986108137665618,0.8451714474313508,3.704880979418678,0.4,
0.0008,1.1,6.0,20,100,0,jump,0.7075974164322127,0.003947604497173553,0.003562811268917042,0.0016370603026797268,0.4594855520307508,2.0378040484423714,36.6,
0.0008,1.1,6.0,20,100,0,kmeans,0.6853462367331025,0.003947604497173553,0.003562811268917042,0.0016370603026797268,0.4594855520307508,2.0378040484423714,0.9,
0.0014,0.8,6.0,20,100,1,jump,0.8032514274280393,0.0033729686867997656,0.003000777261797992,0.0028096957717521176,0.93632266797057,3.166841788830949,35.9,
0.0014,0.8,6.0,20,100,1,kmeans,0.8192101858166494,0.0033729686867997656,0.003000777261797992,0.0028096957717521176,0.93632266797057,3.166841788830949,0.4,
0.002,1.4,6.0,12,3,3,jump,0.8359649401450768,0.0046253775490659585,0.004486924379467444,0.003988101776473954,0.8888274994612911,0.6049811882328369,36.8,
0.002,1.4,6.0,12,3,3,kmeans,0.826269296621785,0.0046253775490659585,0.004486924379467444,0.003988101776473954,0.8888274994612911,0.6049811882328369,0.4,
0.0008,0.8,2.75,8,3,7,jump,0.5065316040082722,0.004360101903381901,0.002991577669395062,0.0016124853668209717,0.5390083578030713,4.549635475234712,37.5,
0.0008,0.8,2.75,8,3,7,kmeans,0.5056908210170521,0.004360101903381901,0.002991577669395062,0.0016124853668209717,0.5390083578030713,4.549635475234712,0.4,
0.0005,0.8,2.0,20,0.03,4,jump,0.503063283981631,0.006884979465951438,0.00313475030296493,0.0010232248917752015,0.3264135235292611,16.088975477350118,37.2,
0.0005,0.8,2.0,20,0.03,4,kmeans,0.5030193082276705,0.006884979465951438,0.00313475030296493,0.0010232248917752015,0.3264135235292611,16.088975477350118,0.4,
0.0008,1.4,6.0,12,3,1,jump,0.6781976184508116,0.004217264912418244,0.003965123285570058,0.0015464014444847125,0.39000084817347347,0.8695410140091506,37.7,
0.0008,1.4,6.0,12,3,1,kmeans,0.6634262068901484,0.004217264912418244,0.003965123285570058,0.0015464014444847125,0.39000084817347347,0.8695410140091506,0.4,
0.001,1.6,6.0,20,100,4,jump,0.6975213864247458,0.004352879762564442,0.004213381696316173,0.0020232304037711016,0.48019157759669495,0.4669352357307699,36.4,
0.001,1.6,6.0,20,100,4,kmeans,0.7108587773343581,0.004352879762564442,0.004213381696316173,0.0020232304037711016,0.48019157759669495,0.4669352357307699,0.7,
0.0014,1.6,6.0,12,0.03,9,jump,0.7690012230527861,0.0044743337220527635,0.004359399526609122,0.002806134633177613,0.6436975129371344,0.413723438143458,37.4,
0.0014,1.6,6.0,12,0.03,9,kmeans,0.7690893729844333,0.0044743337220527635,0.004359399526609122,0.002806134633177613,0.6436975129371344,0.413723438143458,0.3,
0.0016,1.6,2.0,8,0.03,2,jump,0.765581661698907,0.004938269157820882,0.004518948498667346,0.003213529734462146,0.7111233366367923,1.3554405595839132,35.6,
0.0016,1.6,2.0,8,0.03,2,kmeans,0.7649276522518382,0.004938269157820882,0.004518948498667346,0.003213529734462146,0.7111233366367923,1.3554405595839132,0.4,
0.0016,1.4,2.75,20,3,1,jump,0.7802425561867774,0.005098898025698479,0.004394183031151747,0.003172391688692342,0.7219525600554775,5.355265954387473,36.7,
0.0016,1.4,2.75,20,3,1,kmeans,0.7689662556218594,0.005098898025698479,0.004394183031151747,0.003172391688692342,0.7219525600554775,5.355265954387473,0.4,
0.002,0.8,2.0,20,0.03,6,jump,0.5025433041737389,0.00713932912252572,0.004153797965786049,0.00400400029135734,0.963937178538157,13.823770870729245,35.6,
0.002,0.8,2.0,20,0.03,6,kmeans,0.5027981146107744,0.00713932912252572,0.004153797965786049,0.00400400029135734,0.963937178538157,13.823770870729245,0.3,
0.0014,1.6,2.75,8,3,2,jump,0.7660628723288497,0.004722644077732062,0.004381945234878812,0.0028175439056853145,0.6429893014770272,1.1306076646438283,37.3,
0.0014,1.6,2.75,8,3,2,kmeans,0.7515869925566656,0.004722644077732062,0.004381945234878812,0.0028175439056853145,0.6429893014770272,1.1306076646438283,0.6,
0.0018,1.6,2.75,8,100,3,jump,0.8044105840188696,0.00486320978977376,0.00459739363931091,0.0036427366791643902,0.7923482227008931,0.9175136653850924,35.2,
0.0018,1.6,2.75,8,100,3,kmeans,0.7943893753150251,0.00486320978977376,0.00459739363931091,0.0036427366791643902,0.7923482227008931,0.9175136653850924,0.4,
0.0016,0.8,6.0,12,100,7,jump,0.826872628594991,0.0034577679717873087,0.0031569880558900577,0.00318285395944754,1.0081932218619654,2.3424711644132294,35.8,
0.0016,0.8,6.0,12,100,7,kmeans,0.8384622848994343,0.0034577679717873087,0.0031569880558900577,0.00318285395944754,1.0081932218619654,2.3424711644132294,0.3,
0.002,1.4,2.0,20,100,6,jump,0.7856148187829773,0.005785682151196869,0.0047260601040261556,0.003986693101609265,0.8435553111592846,8.371039388629361,35.2,
0.002,1.4,2.0,20,100,6,kmeans,0.7881914843231979,0.005785682151196869,0.0047260601040261556,0.003986693101609265,0.8435553111592846,8.371039388629361,0.4,
0.001,1.6,4.0,8,0.3,4,jump,0.7007902708141996,0.004475517271807727,0.004233550222528104,0.002030337481721339,0.4795827083654873,0.715471050146451,38.0,
0.001,1.6,4.0,8,0.3,4,kmeans,0.6989064976012551,0.004475517271807727,0.004233550222528104,0.002030337481721339,0.4795827083654873,0.715471050146451,0.5,
0.0008,1.6,6.0,12,30,0,jump,0.711834318182889,0.004316840112670854,0.004172861153668904,0.0015695291264527364,0.376127809829656,0.5077319679264845,36.6,
0.0008,1.6,6.0,12,30,0,kmeans,0.6658944130017969,0.004316840112670854,0.004172861153668904,0.0015695291264527364,0.376127809829656,0.5077319679264845,1.0,
0.0005,1.6,2.75,8,100,8,jump,0.5142392468391621,0.004556160668173161,0.0041571609152465565,0.0010048881437571822,0.24172462029836614,1.272990703661753,36.5,
0.0005,1.6,2.75,8,100,8,kmeans,0.516999663366765,0.004556160668173161,0.0041571609152465565,0.0010048881437571822,0.24172462029836614,1.272990703661753,0.6,
0.0008,1.1,4.0,20,0.3,9,jump,0.6663414624579947,0.004392372114977793,0.003648078837467715,0.001608138214369015,0.4408178348155687,5.523028435496016,36.6,
0.0008,1.1,4.0,20,0.3,9,kmeans,0.666021030952773,0.004392372114977793,0.003648078837467715,0.001608138214369015,0.4408178348155687,5.523028435496016,0.7,
0.0016,1.6,2.75,8,3,7,jump,0.8020649319698112,0.00477149338316816,0.004469090371190633,0.003145898277874555,0.7039236212707062,1.0308516341897516,37.6,
0.0016,1.6,2.75,8,3,7,kmeans,0.7887037256158782,0.00477149338316816,0.004469090371190633,0.003145898277874555,0.7039236212707062,1.0308516341897516,0.4,
0.0005,1.1,2.75,8,3,8,jump,0.5141154606495768,0.004671220838701255,0.0036774835807503836,0.0009940752356139254,0.2703139834035877,2.8410353852974,37.1,
0.0005,1.1,2.75,8,3,8,kmeans,0.511995535277094,0.004671220838701255,0.0036774835807503836,0.0009940752356139254,0.2703139834035877,2.8410353852974,0.7,
0.002,1.6,2.0,20,0.3,7,jump,0.8170986828574671,0.0053753583876674,0.004713597796126896,0.003952260870211865,0.8384807192203348,5.725192220082361,37.4,
0.002,1.6,2.0,20,0.3,7,kmeans,0.815592561761935,0.0053753583876674,0.004713597796126896,0.003952260870211865,0.8384807192203348,5.725192220082361,0.2,
0.0018,1.4,6.0,20,0.03,5,jump,0.8148920311948661,0.004523779260025782,0.004378953677516774,0.0035618175120416327,0.8133946541452056,0.9736247127063313,37.4,
0.0018,1.4,6.0,20,0.03,5,kmeans,0.8149482657813862,0.004523779260025782,0.004378953677516774,0.0035618175120416327,0.8133946541452056,0.9736247127063313,0.4,
0.0012,1.1,2.0,20,0.03,0,jump,0.5163844294733515,0.006382396662859578,0.004095663457071963,0.002380039527781726,0.5811120842148597,12.613429421334693,37.8,
0.0012,1.1,2.0,20,0.03,0,kmeans,0.5164414875253751,0.006382396662859578,0.004095663457071963,0.002380039527781726,0.5811120842148597,12.613429421334693,0.4,
0.0016,1.1,4.0,12,100,3,jump,0.8076767608629914,0.00455959493322529,0.003993662085372062,0.0031986169557895157,0.8009232847980233,2.942865468000706,36.0,
0.0016,1.1,4.0,12,100,3,kmeans,0.7972849225887917,0.00455959493322529,0.003993662085372062,0.0031986169557895157,0.8009232847980233,2.942865468000706,0.3,
0.0018,1.1,4.0,8,30,4,jump,0.8303397501712904,0.004569401958180807,0.004108750404081186,0.003610610061224602,0.8787611088856151,1.6834887265757903,37.3,
0.0018,1.1,4.0,8,30,4,kmeans,0.8127625562634502,0.004569401958180807,0.004108750404081186,0.003610610061224602,0.8787611088856151,1.6834887265757903,0.3,
0.0016,0.8,4.0,20,0.3,0,jump,0.8188597325205356,0.0041293172262887035,0.0033227730014958887,0.003198487162881799,0.962595748021867,9.71837869888454,37.7,
0.0016,0.8,4.0,20,0.3,0,kmeans,0.8163916503906743,0.0041293172262887035,0.0033227730014958887,0.003198487162881799,0.962595748021867,9.71837869888454,0.2,
0.0018,1.6,2.75,20,0.03,2,jump,0.8043266975767495,0.004972934796469373,0.004566026738423217,0.003618750247926345,0.7925381201722892,3.180188980365033,36.2,
0.0018,1.6,2.75,20,0.03,2,kmeans,0.8037764504217898,0.004972934796469373,0.004566026738423217,0.003618750247926345,0.7925381201722892,3.180188980365033,0.3,
0.0014,1.6,4.0,8,0.03,2,jump,0.7605012894734845,0.0045419232119367926,0.004366248399411156,0.00276494735377917,0.6332547076689586,0.6113010337933136,36.8,
0.0014,1.6,4.0,8,0.03,2,kmeans,0.7603548112377803,0.0045419232119367926,0.004366248399411156,0.00276494735377917,0.6332547076689586,0.6113010337933136,0.5,
0.0008,1.1,6.0,12,30,4,jump,0.7182948221796613,0.0039202916798886855,0.0035446929577728986,0.0015965456257321037,0.45040449053031667,1.7128994695769464,35.6,
0.0008,1.1,6.0,12,30,4,kmeans,0.6771534781629513,0.0039202916798886855,0.0035446929577728986,0.0015965456257321037,0.45040449053031667,1.7128994695769464,0.6,
0.0016,1.4,6.0,20,3,5,jump,0.8043798057557321,0.004448516714707247,0.004279102119302567,0.003161817512041633,0.7388974191055213,1.0603197181223516,36.5,
0.0016,1.4,6.0,20,3,5,kmeans,0.7939171708167392,0.004448516714707247,0.004279102119302567,0.003161817512041633,0.7388974191055213,1.0603197181223516,0.3,
0.001,0.8,2.75,8,30,7,jump,0.7515883936021709,0.00440141019622067,0.0030953158974368015,0.0020124853668209717,0.6501712372838875,4.371406361824818,37.6,
0.001,0.8,2.75,8,30,7,kmeans,0.5091416027929564,0.00440141019622067,0.0030953158974368015,0.0020124853668209717,0.6501712372838875,4.371406361824818,0.5,
0.001,1.4,6.0,12,0.3,5,jump,0.7098828063211997,0.004264483809416677,0.004067333676170615,0.0019619261134840465,0.4823617312192579,0.7821386818497809,37.2,
0.001,1.4,6.0,12,0.3,5,kmeans,0.706792465638066,0.004264483809416677,0.004067333676170615,0.0019619261134840465,0.4823617312192579,0.7821386818497809,0.7,
0.002,1.1,2.75,8,3,5,jump,0.8198520017751718,0.005062202554441573,0.004383093036456981,0.003978442406169199,0.9076792057749986,2.0094710814706866,37.0,
0.002,1.1,2.75,8,3,5,kmeans,0.8105330702595324,0.005062202554441573,0.004383093036456981,0.003978442406169199,0.9076792057749986,2.0094710814706866,0.4,
0.0018,1.6,6.0,8,100,1,jump,0.7945123942916545,0.0045700165494295,0.004480942880680463,0.0035694834875571323,0.7965920527456223,0.28905327286445104,36.5,
0.0018,1.6,6.0,8,100,1,kmeans,0.8034634816974839,0.0045700165494295,0.004480942880680463,0.0035694834875571323,0.7965920527456223,0.28905327286445104,0.3,
0.0008,0.8,2.0,20,100,4,jump,0.5026376847336874,0.006913770535494253,0.0032541942958917553,0.0016232248917752018,0.4988100722272286,15.818759449311369,35.7,
0.0008,0.8,2.0,20,100,4,kmeans,0.50271186817848,0.006913770535494253,0.0032541942958917553,0.0016232248917752018,0.4988100722272286,15.818759449311369,0.4,
0.0014,1.6,4.0,12,100,0,jump,0.7713463316314424,0.0045994510401262175,0.004381087591959219,0.002806808602191275,0.6406647991568852,0.8768448955558519,36.7,
0.0014,1.6,4.0,12,100,0,kmeans,0.7656133454476943,0.0045994510401262175,0.004381087591959219,0.002806808602191275,0.6406647991568852,0.8768448955558519,0.5,
0.0008,1.1,4.0,12,0.3,6,jump,0.6750399696371563,0.004345512156421378,0.0036332768861636324,0.0015898128011562393,0.43756995433258006,3.653350484977106,36.5,
0.0008,1.1,4.0,12,0.3,6,kmeans,0.6724407431728403,0.004345512156421378,0.0036332768861636324,0.0015898128011562393,0.43756995433258006,3.653350484977106,0.4,
0.0005,0.8,6.0,12,0.3,3,jump,0.6569066745328396,0.0031238517429523155,0.0025627412182285094,0.0010000513905810045,0.3902272236727391,3.9915680288185236,37.8,
0.0005,0.8,6.0,12,0.3,3,kmeans,0.6555962020773762,0.0031238517429523155,0.0025627412182285094,0.0010000513905810045,0.3902272236727391,3.9915680288185236,0.6,
0.002,1.6,2.0,20,100,5,jump,0.8014042556734093,0.005362784224091336,0.004752168920208606,0.0040001957682170245,0.8417621164950989,5.582059560603097,35.4,
0.002,1.6,2.0,20,100,5,kmeans,0.8011330888949939,0.005362784224091336,0.004752168920208606,0.0040001957682170245,0.8417621164950989,5.582059560603097,0.3,
0.0018,0.8,2.0,20,0.03,7,jump,0.501083220024238,0.007120975330726992,0.003960543937451208,0.0035962078834771397,0.9080085817180618,14.243818183924414,37.0,
0.0018,0.8,2.0,20,0.03,7,kmeans,0.5006910449753932,0.007120975330726992,0.003960543937451208,0.0035962078834771397,0.9080085817180618,14.243818183924414,0.3,
0.002,1.6,2.75,8,100,7,jump,0.8254243229137254,0.004919299188084326,0.004664034093462505,0.003945898277874555,0.846026894058397,0.8888152987741011,35.3,
0.002,1.6,2.75,8,100,7,kmeans,0.8243329430116637,0.004919299188084326,0.004664034093462505,0.003945898277874555,0.846026894058397,0.8888152987741011,0.4,
0.0008,1.4,2.75,8,3,7,jump,0.6799599391574664,0.004653453938875885,0.004075430073685043,0.0015840551337201647,0.3886841646353772,1.7504172713455413,37.9,
0.0008,1.4,2.75,8,3,7,kmeans,0.5157512190401637,0.004653453938875885,0.004075430073685043,0.0015840551337201647,0.3886841646353772,1.7504172713455413,0.6,
0.0018,1.1,4.0,20,0.03,1,jump,0.8000424838915245,0.00466155129853009,0.0041023816085938814,0.003595232840480709,0.8763769886617152,4.572597019250443,37.5,
0.0018,1.1,4.0,20,0.03,1,kmeans,0.7992864192990006,0.00466155129853009,0.0041023816085938814,0.003595232840480709,0.8763769886617152,4.572597019250443,0.3,
0.0014,0.8,6.0,8,0.3,5,jump,0.8236528194300623,0.0033631733547865475,0.0030223337857187118,0.002793834891964282,0.9243965392458819,2.0655631464095903,37.7,
0.0014,0.8,6.0,8,0.3,5,kmeans,0.8231500301945709,0.0033631733547865475,0.0030223337857187118,0.002793834891964282,0.9243965392458819,2.0655631464095903,0.3,
0.0008,0.8,6.0,20,0.03,5,jump,0.7200245639077858,0.0031798983330470084,0.0026839812078072144,0.0015938921166873126,0.5938536797690571,3.728931187271466,38.0,
0.0008,0.8,6.0,20,0.03,5,kmeans,0.7200493791701648,0.0031798983330470084,0.0026839812078072144,0.0015938921166873126,0.5938536797690571,3.728931187271466,0.6,
0.0012,1.6,6.0,8,3,7,jump,0.7422570598746989,0.004381262491793699,0.0042545963771823654,0.0023863291498592066,0.5608826168933958,0.3681144383784538,37.7,
0.0012,1.6,6.0,8,3,7,kmeans,0.7305329985108548,0.004381262491793699,0.0042545963771823654,0.0023863291498592066,0.5608826168933958,0.3681144383784538,0.5,
0.0014,0.8,2.75,8,0.3,9,jump,0.777522709963832,0.004529746857578087,0.003352129550189322,0.0028075480444532215,0.8375416291099657,3.978457122622938,37.3,
0.0014,0.8,2.75,8,0.3,9,kmeans,0.774753291254298,0.004529746857578087,0.003352129550189322,0.0028075480444532215,0.8375416291099657,3.978457122622938,0.5,
0.0016,0.8,4.0,12,0.03,7,jump,0.819796366517107,0.004020254491890032,0.0033106084948432593,0.0031902319047039177,0.963639134519577,5.02735040710076,36.1,
0.0016,0.8,4.0,12,0.03,7,kmeans,0.8195043741303081,0.004020254491890032,0.0033106084948432593,0.0031902319047039177,0.963639134519577,5.02735040710076,0.3,
0.0018,1.6,6.0,20,0.03,6,jump,0.8043316654250158,0.004609609419604605,0.004525546230390865,0.0036415029326087194,0.8046548962762905,0.2961934967062141,36.2,
0.0018,1.6,6.0,20,0.03,6,kmeans,0.8037335609266556,0.004609609419604605,0.004525546230390865,0.0036415029326087194,0.8046548962762905,0.2961934967062141,0.4,
0.0018,1.1,6.0,8,100,7,jump,0.82451550587671,0.004245046792011895,0.004005466817498001,0.003611417555667214,0.9016221379966572,0.9445473600238952,35.9,
0.0018,1.1,6.0,8,100,7,kmeans,0.8319473112130616,0.004245046792011895,0.004005466817498001,0.003611417555667214,0.9016221379966572,0.9445473600238952,0.4,
0.0005,1.4,4.0,8,0.03,9,jump,0.5082961592764605,0.004377733195704834,0.004007013569348994,0.0009870151811527182,0.24632189636260082,1.2356036732244036,38.6,
0.0005,1.4,4.0,8,0.03,9,kmeans,0.511260928640419,0.004377733195704834,0.004007013569348994,0.0009870151811527182,0.24632189636260082,1.2356036732244036,0.4,
0.002,1.6,4.0,20,0.3,9,jump,0.8219312047115968,0.004820827073291625,0.004649011159927837,0.0039913641395948616,0.8585404513541361,0.8660698301727914,36.9,
0.002,1.6,4.0,20,0.3,9,kmeans,0.8207936503553073,0.004820827073291625,0.004649011159927837,0.0039913641395948616,0.8585404513541361,0.8660698301727914,0.4,
0.001,1.4,2.0,20,0.3,3,jump,0.6863924449810868,0.005581741869996662,0.004251037120895985,0.0020292590242258247,0.4773562230851846,10.391917103773986,36.9,
0.001,1.4,2.0,20,0.3,3,kmeans,0.685106757940015,0.005581741869996662,0.004251037120895985,0.0020292590242258247,0.4773562230851846,10.391917103773986,0.4,
0.0005,1.6,6.0,12,0.03,6,jump,0.6043616346525553,0.004267922769573089,0.004117458317906872,0.0010415029326087196,0.2529480208892976,0.45042504612282874,38.0,
0.0005,1.6,6.0,12,0.03,6,kmeans,0.6045921240934029,0.004267922769573089,0.004117458317906872,0.0010415029326087196,0.2529480208892976,0.45042504612282874,0.4,
0.001,1.6,2.0,20,3,7,jump,0.7053520313051584,0.005090694789537524,0.004293731468508876,0.0019522608702118656,0.45467698306942456,7.211707836285816,37.4,
0.001,1.6,2.0,20,3,7,kmeans,0.6950239702547257,0.005090694789537524,0.004293731468508876,0.0019522608702118656,0.45467698306942456,7.211707836285816,0.4,
0.0018,1.1,2.75,12,100,6,jump,0.7907366285723063,0.005232155630699043,0.004266331863920985,0.0036113867709789364,0.846485197628269,4.242321547610556,35.2,
0.0018,1.1,2.75,12,100,6,kmeans,0.7809129461942761,0.005232155630699043,0.004266331863920985,0.0036113867709789364,0.846485197628269,4.242321547610556,0.3,
0.0008,1.6,6.0,8,30,3,jump,0.7216551797870869,0.0043035871785505305,0.004166666461462723,0.0016107876926589782,0.3865890652772589,0.4242560685832437,36.0,
