loc,alpha,k,clip_factor,feature_set,rep,model,bac,sd,mad,d_med,cdist_mad,kurt,secs,error
0.0008,0.8,2.0,12,all,1,kmeans,0.5049147475202498,0.005872513359023129,0.003241905644561066,0.0015644079931346733,0.4825581508700832,7.571614572494255,0.3,
0.0008,0.8,2.0,12,all,2,kmeans,0.5027626610271821,0.005947630358491226,0.0032324370721290643,0.0016071043202096201,0.49718038877430987,7.820699527817313,0.4,
0.0008,0.8,2.0,12,all,3,kmeans,0.5061784079564244,0.005909218846601031,0.0032520282728369233,0.0015835875271735717,0.4869538006175208,7.531623485586792,0.3,
0.0008,0.8,2.0,12,all,5,kmeans,0.5102177643337759,0.0059384010225020925,0.0032515883582761923,0.0015953204667073046,0.4906280534086587,7.603304674195007,0.4,
0.0008,0.8,2.0,12,all,4,kmeans,0.503563016645068,0.00590265559533396,0.003225206068898158,0.001626278949887061,0.504240322988929,7.692558578615534,0.4,
0.0008,0.8,2.0,12,all,7,kmeans,0.5009501524033756,0.005900840334716648,0.0032329164834784202,0.0015903627010346668,0.49192817357395324,7.5060863546337036,0.3,
0.0008,0.8,2.0,12,all,6,kmeans,0.5047108329557178,0.005901098983680365,0.00326622918697234,0.0016036324161914522,0.4909736348532093,7.515346858767408,0.4,
0.0008,0.8,2.0,12,all,9,kmeans,0.5033304264867792,0.005930386557903696,0.0032508377166964794,0.0015844511580105733,0.4873978020719847,7.528739631454673,0.3,
0.0008,0.8,2.0,12,all,8,kmeans,0.5000758657290696,0.0058484649833388845,0.0032454065508535587,0.0016005242279969198,0.4931660187768998,7.596479244469611,0.4,
0.0008,0.8,2.0,12,all,10,kmeans,0.5050081931783221,0.0059193781560488495,0.0032469639984574225,0.0015524770284115383,0.4781318884807758,7.656733437268185,0.3,
0.0008,0.8,2.0,12,all,11,kmeans,0.5024222836326337,0.005958282312421114,0.003257970618425789,0.0015934462866523814,0.48909166879544014,7.607249724681084,0.3,
0.0008,0.8,2.0,12,all,12,kmeans,0.5010511693636606,0.0059090650913122865,0.003247402671238216,0.0015988285030278226,0.49234069959614785,7.564041631448111,0.3,
0.0008,0.8,2.0,12,all,15,kmeans,0.5142614642577905,0.00590286846126649,0.0032552663221702394,0.0015801500528574682,0.48541344899977484,7.619090257168658,0.3,
0.0008,0.8,2.0,12,all,14,kmeans,0.5124363357924194,0.005901346475293795,0.003265033623878801,0.001567699698364337,0.4801481022734271,7.498985383509414,0.4,
0.0008,0.8,2.0,12,all,13,kmeans,0.5072195865366529,0.005948004403106164,0.003241314657356702,0.0015813467754860104,0.4878720342367506,7.5695883046150545,0.3,
0.0008,0.8,2.0,12,all,16,kmeans,0.5122848347355906,0.005871791407687811,0.003227532864826481,0.0015846133838046104,0.4909673890771683,7.335773445950165,0.3,
0.0008,0.8,2.0,12,all,19,kmeans,0.5005235087940809,0.005959880864213186,0.0032654304615265407,0.0016008701058972908,0.49024780186221073,7.560869838877474,0.4,
0.0008,0.8,2.0,12,all,17,kmeans,0.513810794966586,0.0059264753726046395,0.0032686544085038633,0.0016271252010547623,0.4977966458679656,7.547509487686035,0.4,
0.0008,0.8,2.0,12,all,18,kmeans,0.500578297815754,0.005900795859073456,0.0032380829504313354,0.0015730241520785875,0.4857887139268775,7.664826526691643,0.3,
0.0008,0.8,2.0,12,means,0,kmeans,0.6383445825948142,0.005916234407164256,0.003234902304981153,0.0016098300002390705,0.4976440858075464,7.599133905747941,0.2,
0.0008,0.8,2.0,12,means,3,kmeans,0.64366162948267,0.005909218846601031,0.0032520282728369233,0.0015835875271735717,0.4869538006175208,7.531623485586792,0.2,
0.0008,0.8,2.0,12,means,1,kmeans,0.641470568369175,0.005872513359023129,0.003241905644561066,0.0015644079931346733,0.4825581508700832,7.571614572494255,0.2,
0.0008,0.8,2.0,12,means,2,kmeans,0.6335656954662128,0.005947630358491226,0.0032324370721290643,0.0016071043202096201,0.49718038877430987,7.820699527817313,0.2,
0.0008,0.8,2.0,12,means,5,kmeans,0.6401811370065045,0.0059384010225020925,0.0032515883582761923,0.0015953204667073046,0.4906280534086587,7.603304674195007,0.2,
0.0008,0.8,2.0,12,means,4,kmeans,0.637354290166493,0.00590265559533396,0.003225206068898158,0.001626278949887061,0.504240322988929,7.692558578615534,0.2,
0.0008,0.8,2.0,12,means,7,kmeans,0.6376671821966273,0.005900840334716648,0.0032329164834784202,0.0015903627010346668,0.49192817357395324,7.5060863546337036,0.2,
0.0008,0.8,2.0,12,means,6,kmeans,0.6382845441349279,0.005901098983680365,0.00326622918697234,0.0016036324161914522,0.4909736348532093,7.515346858767408,0.2,
0.0008,0.8,2.0,12,means,8,kmeans,0.651935405099243,0.0058484649833388845,0.0032454065508535587,0.0016005242279969198,0.4931660187768998,7.596479244469611,0.2,
0.0008,0.8,2.0,12,means,9,kmeans,0.644600707624827,0.005930386557903696,0.0032508377166964794,0.0015844511580105733,0.4873978020719847,7.528739631454673,0.2,
0.0008,0.8,2.0,12,means,10,kmeans,0.6427315524884037,0.0059193781560488495,0.0032469639984574225,0.0015524770284115383,0.4781318884807758,7.656733437268185,0.2,
0.0008,0.8,2.0,12,means,11,kmeans,0.6488024074231442,0.005958282312421114,0.003257970618425789,0.0015934462866523814,0.48909166879544014,7.607249724681084,0.2,
0.0008,0.8,2.0,12,means,14,kmeans,0.6486512202947252,0.005901346475293795,0.003265033623878801,0.001567699698364337,0.4801481022734271,7.498985383509414,0.2,
0.0008,0.8,2.0,12,means,13,kmeans,0.6451940877598745,0.005948004403106164,0.003241314657356702,0.0015813467754860104,0.4878720342367506,7.5695883046150545,0.2,
0.0008,0.8,2.0,12,means,12,kmeans,0.6304268296073523,0.0059090650913122865,0.003247402671238216,0.0015988285030278226,0.49234069959614785,7.564041631448111,0.2,
0.0008,0.8,2.0,12,means,15,kmeans,0.6306812491076006,0.00590286846126649,0.0032552663221702394,0.0015801500528574682,0.48541344899977484,7.619090257168658,0.2,
0.0008,0.8,2.0,12,means,16,kmeans,0.6363697669481114,0.005871791407687811,0.003227532864826481,0.0015846133838046104,0.4909673890771683,7.335773445950165,0.2,
0.0008,0.8,2.0,12,means,17,kmeans,0.6465544838307792,0.0059264753726046395,0.0032686544085038633,0.0016271252010547623,0.4977966458679656,7.547509487686035,0.2,
0.0008,0.8,2.0,12,means,18,kmeans,0.6303374982137596,0.005900795859073456,0.0032380829504313354,0.0015730241520785875,0.4857887139268775,7.664826526691643,0.2,
0.0008,0.8,2.0,12,means_x,0,kmeans,0.6387796833798822,0.005916234407164256,0.003234902304981153,0.0016098300002390705,0.4976440858075464,7.599133905747941,0.2,
0.0008,0.8,2.0,12,means,19,kmeans,0.6521122353552442,0.005959880864213186,0.0032654304615265407,0.0016008701058972908,0.49024780186221073,7.560869838877474,0.2,
0.0008,0.8,2.0,12,means_x,4,kmeans,0.6397476518148089,0.00590265559533396,0.003225206068898158,0.001626278949887061,0.504240322988929,7.692558578615534,0.2,
0.0008,0.8,2.0,12,means_x,1,kmeans,0.6436081098229107,0.005872513359023129,0.003241905644561066,0.0015644079931346733,0.4825581508700832,7.571614572494255,0.2,
0.0008,0.8,2.0,12,means_x,3,kmeans,0.6443381961882415,0.005909218846601031,0.0032520282728369233,0.0015835875271735717,0.4869538006175208,7.531623485586792,0.2,
0.0008,0.8,2.0,12,means_x,2,kmeans,0.6338155209848586,0.005947630358491226,0.0032324370721290643,0.0016071043202096201,0.49718038877430987,7.820699527817313,0.3,
0.0008,0.8,2.0,12,means_x,5,kmeans,0.6399586801866619,0.0059384010225020925,0.0032515883582761923,0.0015953204667073046,0.4906280534086587,7.603304674195007,0.2,
0.0008,0.8,2.0,12,means_x,6,kmeans,0.640738804661439,0.005901098983680365,0.00326622918697234,0.0016036324161914522,0.4909736348532093,7.515346858767408,0.2,
0.0008,0.8,2.0,12,means_x,7,kmeans,0.6404079243644144,0.005900840334716648,0.0032329164834784202,0.0015903627010346668,0.49192817357395324,7.5060863546337036,0.2,
0.0008,0.8,2.0,12,means_x,9,kmeans,0.6472844377969457,0.005930386557903696,0.0032508377166964794,0.0015844511580105733,0.4873978020719847,7.528739631454673,0.2,
0.0008,0.8,2.0,12,means_x,8,kmeans,0.6538527835252497,0.0058484649833388845,0.0032454065508535587,0.0016005242279969198,0.4931660187768998,7.596479244469611,0.2,
0.0008,0.8,2.0,12,means_x,10,kmeans,0.643344713760385,0.0059193781560488495,0.0032469639984574225,0.0015524770284115383,0.4781318884807758,7.656733437268185,0.2,
0.0008,0.8,2.0,12,means_x,13,kmeans,0.6455073489095596,0.005948004403106164,0.003241314657356702,0.0015813467754860104,0.4878720342367506,7.5695883046150545,0.2,
0.0008,0.8,2.0,12,means_x,11,kmeans,0.6502865251660401,0.005958282312421114,0.003257970618425789,0.0015934462866523814,0.48909166879544014,7.607249724681084,0.2,
0.0008,0.8,2.0,12,means_x,12,kmeans,0.6319877020005161,0.0059090650913122865,0.003247402671238216,0.0015988285030278226,0.49234069959614785,7.564041631448111,0.2,
0.0008,0.8,2.0,12,means_x,14,kmeans,0.6488251926587014,0.005901346475293795,0.003265033623878801,0.001567699698364337,0.4801481022734271,7.498985383509414,0.2,
0.0008,0.8,2.0,12,means_x,15,kmeans,0.6318568326106266,0.00590286846126649,0.0032552663221702394,0.0015801500528574682,0.48541344899977484,7.619090257168658,0.2,
0.0008,0.8,2.0,12,means_x,16,kmeans,0.6385599239409196,0.005871791407687811,0.003227532864826481,0.0015846133838046104,0.4909673890771683,7.335773445950165,0.2,
0.0008,0.8,2.0,12,means_x,19,kmeans,0.6551140999654534,0.005959880864213186,0.0032654304615265407,0.0016008701058972908,0.49024780186221073,7.560869838877474,0.2,
0.0008,0.8,2.0,12,means_x,17,kmeans,0.6480639315898891,0.0059264753726046395,0.0032686544085038633,0.0016271252010547623,0.4977966458679656,7.547509487686035,0.2,
0.0008,0.8,2.0,12,means_x,18,kmeans,0.6324930082591913,0.005900795859073456,0.0032380829504313354,0.0015730241520785875,0.4857887139268775,7.664826526691643,0.2,
0.0008,0.8,2.0,12,scales,0,kmeans,0.5004739264710335,0.005916234407164256,0.003234902304981153,0.0016098300002390705,0.4976440858075464,7.599133905747941,0.2,
0.0008,0.8,2.0,12,scales,1,kmeans,0.5002708395609173,0.005872513359023129,0.003241905644561066,0.0015644079931346733,0.4825581508700832,7.571614572494255,0.2,
0.0008,0.8,2.0,12,scales,3,kmeans,0.5105241373083517,0.005909218846601031,0.0032520282728369233,0.0015835875271735717,0.4869538006175208,7.531623485586792,0.2,
0.0008,0.8,2.0,12,scales,2,kmeans,0.5032454616922488,0.005947630358491226,0.0032324370721290643,0.0016071043202096201,0.49718038877430987,7.820699527817313,0.2,
0.0008,0.8,2.0,12,scales,5,kmeans,0.5011966559913009,0.0059384010225020925,0.0032515883582761923,0.0015953204667073046,0.4906280534086587,7.603304674195007,0.2,
0.0008,0.8,2.0,12,scales,6,kmeans,0.5018823971029853,0.005901098983680365,0.00326622918697234,0.0016036324161914522,0.4909736348532093,7.515346858767408,0.2,
0.0008,0.8,2.0,12,scales,4,kmeans,0.507033198922617,0.00590265559533396,0.003225206068898158,0.001626278949887061,0.504240322988929,7.692558578615534,0.2,
0.0008,0.8,2.0,12,scales,7,kmeans,0.5091173836344067,0.005900840334716648,0.0032329164834784202,0.0015903627010346668,0.49192817357395324,7.5060863546337036,0.2,
0.0008,0.8,2.0,12,scales,9,kmeans,0.5001429009448112,0.005930386557903696,0.0032508377166964794,0.0015844511580105733,0.4873978020719847,7.528739631454673,0.2,
0.0008,0.8,2.0,12,scales,8,kmeans,0.5019758839882451,0.0058484649833388845,0.0032454065508535587,0.0016005242279969198,0.4931660187768998,7.596479244469611,0.2,
0.0008,0.8,2.0,12,scales,10,kmeans,0.5023509740369134,0.0059193781560488495,0.0032469639984574225,0.0015524770284115383,0.4781318884807758,7.656733437268185,0.2,
0.0008,0.8,2.0,12,scales,13,kmeans,0.5036415089891099,0.005948004403106164,0.003241314657356702,0.0015813467754860104,0.4878720342367506,7.5695883046150545,0.2,
0.0008,0.8,2.0,12,scales,11,kmeans,0.5020314553876319,0.005958282312421114,0.003257970618425789,0.0015934462866523814,0.48909166879544014,7.607249724681084,0.2,
0.0008,0.8,2.0,12,scales,12,kmeans,0.5031473074458667,0.0059090650913122865,0.003247402671238216,0.0015988285030278226,0.49234069959614785,7.564041631448111,0.2,
0.0008,0.8,2.0,12,scales,15,kmeans,0.5059727261903025,0.00590286846126649,0.0032552663221702394,0.0015801500528574682,0.48541344899977484,7.619090257168658,0.2,
0.0008,0.8,2.0,12,scales,14,kmeans,0.511127729524363,0.005901346475293795,0.003265033623878801,0.001567699698364337,0.4801481022734271,7.498985383509414,0.2,
0.0008,0.8,2.0,12,scales,16,kmeans,0.5092219592318299,0.005871791407687811,0.003227532864826481,0.0015846133838046104,0.4909673890771683,7.335773445950165,0.2,
0.0008,0.8,2.0,12,scales,18,kmeans,0.5005538745293567,0.005900795859073456,0.0032380829504313354,0.0015730241520785875,0.4857887139268775,7.664826526691643,0.2,
0.0008,0.8,2.0,12,scales,17,kmeans,0.5086548685170478,0.0059264753726046395,0.0032686544085038633,0.0016271252010547623,0.4977966458679656,7.547509487686035,0.2,
0.0008,0.8,2.0,12,scales,19,kmeans,0.5040426693361932,0.005959880864213186,0.0032654304615265407,0.0016008701058972908,0.49024780186221073,7.560869838877474,0.2,
0.0008,0.8,2.0,16,all,0,kmeans,0.5025543919999119,0.006442072991737477,0.003251660520633728,0.0016098909806825986,0.4950981107858212,11.306702996251587,0.4,
0.0008,0.8,2.0,16,all,1,kmeans,0.5015218341859377,0.006457498781267403,0.0032594249362005853,0.0015595184834305584,0.47846430396658945,11.57212784632458,0.4,
0.0008,0.8,2.0,16,all,2,kmeans,0.5011545955050147,0.006537467890695975,0.003251548543261186,0.0016097602837273656,0.4950749657616472,11.625469015239132,0.4,
0.0008,0.8,2.0,16,all,5,kmeans,0.5027169910581804,0.006552385853373339,0.0032732678288882764,0.0015972697355786073,0.4879740427843631,11.601375641567747,0.3,
0.0008,0.8,2.0,16,all,3,kmeans,0.5049074920208991,0.006507477839814845,0.0032696760955702045,0.0015836717784762492,0.48435127278259343,11.609019308968115,0.4,
0.0008,0.8,2.0,16,all,4,kmeans,0.500173121386809,0.006478873900923414,0.003245250479655786,0.0016233822507632433,0.5002332673364032,11.556110713070362,0.4,
0.0008,0.8,2.0,16,all,6,kmeans,0.5042225729565883,0.006435916910241296,0.0032871141022945433,0.0016050137666653013,0.48827443061527265,11.361706925747775,0.3,
0.0008,0.8,2.0,16,all,7,kmeans,0.5009804225947128,0.006489828721691844,0.0032515939146053217,0.001595287024222068,0.49061693007126445,11.5800735755438,0.3,
0.0008,0.8,2.0,16,all,11,kmeans,0.5069971968688235,0.006514222635758523,0.0032779839456882707,0.0015978400776080204,0.48744597413594887,11.242653787264919,0.3,
0.0008,0.8,2.0,16,all,8,kmeans,0.5039391928556434,0.0064250700269701515,0.003262521159867841,0.0015967540772585526,0.4894233627968973,11.612031691772694,0.4,
0.0008,0.8,2.0,16,all,9,kmeans,0.5050405151494012,0.006498662466813087,0.0032685885174197544,0.0015828461316150359,0.48425983361911373,11.396057457286618,0.3,
0.0008,0.8,2.0,16,all,10,kmeans,0.5106156355914022,0.006532704271708238,0.003270001295137938,0.0015558471603614337,0.4757940501964858,11.647027364502637,0.4,
0.0008,0.8,2.0,16,all,13,kmeans,0.5038809157375405,0.006517785841599505,0.003260780249884017,0.0015816134113051895,0.4850413981014041,11.49940432976419,0.4,
0.0008,0.8,2.0,16,all,12,kmeans,0.5065453809814373,0.006484798572944595,0.0032651435876213243,0.0015960318334101178,0.48880908008484736,11.567485905362304,0.4,
0.0008,0.8,2.0,16,all,14,kmeans,0.5144775415106763,0.006463520722305563,0.003281608344978816,0.0015717762456727666,0.47896521474835324,11.376917817975714,0.4,
0.0008,0.8,2.0,16,all,15,kmeans,0.5079289738997106,0.006460731098894735,0.0032745824024355908,0.001581566656213777,0.4829827018667873,11.399173597026104,0.4,
0.0008,0.8,2.0,16,all,16,kmeans,0.5052822799813153,0.006433186556605869,0.0032461679631118814,0.0015857245311310456,0.4884912146107556,11.406631519199834,0.3,
0.0008,0.8,2.0,16,all,17,kmeans,0.5131995375272396,0.006484575204901065,0.0032859468174781473,0.0016267378970397193,0.49505910697854366,11.469122934259214,0.4,
0.0008,0.8,2.0,16,all,18,kmeans,0.5043853500927085,0.006514240590037778,0.003254406723768256,0.0015732444941827988,0.4834197528823777,11.849036418277908,0.3,
0.0008,0.8,2.0,16,all,19,kmeans,0.5026532178242006,0.006545616562328541,0.0032836513387506593,0.00160156859648687,0.487740149992972,11.329674172663042,0.4,
0.0008,0.8,2.0,16,means,0,kmeans,0.6407729486789957,0.006442072991737477,0.003251660520633728,0.0016098909806825986,0.4950981107858212,11.306702996251587,0.3,
0.0008,0.8,2.0,16,means,1,kmeans,0.6377344731966935,0.006457498781267403,0.0032594249362005853,0.0015595184834305584,0.47846430396658945,11.57212784632458,0.2,
0.0008,0.8,2.0,16,means,2,kmeans,0.6376150799171154,0.006537467890695975,0.003251548543261186,0.0016097602837273656,0.4950749657616472,11.625469015239132,0.2,
0.0008,0.8,2.0,16,means,3,kmeans,0.6435026323011371,0.006507477839814845,0.0032696760955702045,0.0015836717784762492,0.48435127278259343,11.609019308968115,0.2,
0.0008,0.8,2.0,16,means,4,kmeans,0.6264725874060885,0.006478873900923414,0.003245250479655786,0.0016233822507632433,0.5002332673364032,11.556110713070362,0.2,
0.0008,0.8,2.0,16,means,5,kmeans,0.6274013569305665,0.006552385853373339,0.0032732678288882764,0.0015972697355786073,0.4879740427843631,11.601375641567747,0.2,
0.0008,0.8,2.0,16,means,6,kmeans,0.6440847817126589,0.006435916910241296,0.0032871141022945433,0.0016050137666653013,0.48827443061527265,11.361706925747775,0.2,
0.0008,0.8,2.0,16,means,9,kmeans,0.6351334249772441,0.006498662466813087,0.0032685885174197544,0.0015828461316150359,0.48425983361911373,11.396057457286618,0.2,
0.0008,0.8,2.0,16,means,8,kmeans,0.649390495642663,0.0064250700269701515,0.003262521159867841,0.0015967540772585526,0.4894233627968973,11.612031691772694,0.2,
0.0008,0.8,2.0,16,means,7,kmeans,0.6308192313964127,0.006489828721691844,0.0032515939146053217,0.001595287024222068,0.49061693007126445,11.5800735755438,0.2,
0.0008,0.8,2.0,16,means,10,kmeans,0.6471906058072229,0.006532704271708238,0.003270001295137938,0.0015558471603614337,0.4757940501964858,11.647027364502637,0.2,
0.0008,0.8,2.0,16,means,11,kmeans,0.6460763252577504,0.006514222635758523,0.0032779839456882707,0.0015978400776080204,0.48744597413594887,11.242653787264919,0.2,
0.0008,0.8,2.0,16,means,12,kmeans,0.626740196049997,0.006484798572944595,0.0032651435876213243,0.0015960318334101178,0.48880908008484736,11.567485905362304,0.2,
0.0008,0.8,2.0,16,means,13,kmeans,0.6338669915470398,0.006517785841599505,0.003260780249884017,0.0015816134113051895,0.4850413981014041,11.49940432976419,0.2,
0.0008,0.8,2.0,16,means,14,kmeans,0.6478912884032678,0.006463520722305563,0.003281608344978816,0.0015717762456727666,0.47896521474835324,11.376917817975714,0.2,
0.0008,0.8,2.0,16,means,15,kmeans,0.6282774796124291,0.006460731098894735,0.0032745824024355908,0.001581566656213777,0.4829827018667873,11.399173597026104,0.2,
0.0008,0.8,2.0,16,means,16,kmeans,0.6371872847115777,0.006433186556605869,0.0032461679631118814,0.0015857245311310456,0.4884912146107556,11.406631519199834,0.2,
0.0008,0.8,2.0,16,means,17,kmeans,0.6306907067058241,0.006484575204901065,0.0032859468174781473,0.0016267378970397193,0.49505910697854366,11.469122934259214,0.2,
